time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
8829.271051	34.522877	7.781999	4.436249	179
8830.310660	34.652851	7.783530	4.452074	180
8831.314567	30.890366	7.786595	3.967121	181
8832.344960	35.042099	7.787941	4.499534	182
8833.362972	35.140823	7.775678	4.519326	183
8834.363449	37.976494	7.783656	4.879005	184
8835.420183	36.318264	7.790368	4.661945	185
8836.404252	37.050667	7.773360	4.766365	186
8837.458723	28.358776	7.751688	3.658400	187
8838.437909	36.670132	7.774315	4.716832	188
8839.495385	25.719803	7.781688	3.305170	189
8840.471143	34.328323	7.778875	4.413019	190
8841.529297	24.611216	7.784925	3.161394	191
8842.517158	32.081161	7.791738	4.117331	192
8843.574239	26.959585	7.766610	3.471217	193
8844.568614	33.960621	7.788041	4.360612	194
8845.593007	26.627285	7.798179	3.414552	195
8846.598071	34.611748	7.770258	4.454389	196
8847.608666	34.444450	7.770335	4.432815	197
8848.645871	36.100105	7.805245	4.625109	198
8849.642998	35.325005	7.795363	4.531541	199
8850.700277	33.877476	7.772013	4.358907	200
8851.690124	39.520458	7.773714	5.083858	201
8852.704079	36.467819	7.764080	4.696992	202
8853.738363	38.488697	7.753937	4.963762	203
8854.750171	33.488449	7.751695	4.320146	204
8855.787580	36.830692	7.756022	4.748658	205
8856.787365	39.652199	7.795779	5.086368	206
8857.801624	30.394972	7.779238	3.907192	207
8858.838352	33.881466	7.758791	4.366849	208
8859.846665	31.770489	7.778590	4.084351	209
8860.875771	33.556286	7.764880	4.321547	210
8861.890014	34.525345	7.759362	4.449509	211
8862.895668	26.084482	7.762757	3.360209	212
8863.934151	29.139116	7.780435	3.745179	213
8864.927584	30.488741	7.782805	3.917449	214
8865.957020	31.123730	7.757949	4.011850	215
8866.989097	33.785980	7.767937	4.349415	216
8868.001771	28.070395	7.776222	3.609773	217
8869.020860	30.765862	7.782804	3.953057	218
8870.022981	27.680620	7.761219	3.566530	219
8871.057352	32.151241	7.782553	4.131195	220
8872.058539	32.860985	7.779366	4.224121	221
8873.102358	34.850864	7.774565	4.482677	222
8874.108924	36.443974	7.774814	4.687440	223
8875.129613	31.996611	7.781903	4.111670	224
8876.136052	34.598606	7.748027	4.465473	225
8877.179897	32.626411	7.785742	4.190533	226
8878.182440	37.082996	7.782230	4.765086	227
8879.209975	27.473337	7.780623	3.530995	228
8880.207513	32.514816	7.751986	4.194386	229
8881.263636	27.617914	7.763153	3.557564	230
8882.258957	30.055382	7.772660	3.866808	231
8883.286037	29.097477	7.787149	3.736602	232
8884.294846	26.426628	7.759909	3.405534	233
8885.313110	32.633915	7.773548	4.198072	234
8886.334359	30.312641	7.787836	3.892306	235
8887.347232	35.258228	7.781670	4.530933	236
8888.378637	29.877367	7.779675	3.840439	237
8889.367104	31.276855	7.758461	4.031322	238
8890.410795	28.803408	7.759308	3.712111	239
8891.435991	28.217894	7.764856	3.634053	240
8892.432849	29.362043	7.771098	3.778365	241
8893.473791	33.844868	7.781696	4.349292	242
8894.470177	30.932047	7.760973	3.985589	243
8895.506639	32.079567	7.783068	4.121713	244
8896.520209	26.565878	7.771996	3.418154	245
8897.524509	28.520548	7.778083	3.666784	246
8898.557053	28.328463	7.767851	3.646886	247
8899.554017	29.354321	7.788408	3.768976	248
8900.592741	29.502266	7.774792	3.794605	249
8901.594807	27.035721	7.761873	3.483144	250
8902.635532	28.094955	7.758696	3.621093	251
8903.644551	25.793827	7.787373	3.312263	252
8904.655532	26.914335	7.769667	3.464027	253
8905.683929	29.074389	7.782983	3.735636	254
8906.685841	28.398218	7.774177	3.652891	255
8907.735048	30.022795	7.780025	3.858959	0
